
Tamanho do problema 	 Tempo

		20000   		   9.000000
		20000   		   8.000000
		20000   		   10.000000
		20000   		   7.000000
		20000   		   7.000000
		20000   		   10.000000
		20000   		   13.000000
		20000   		   8.000000
		20000   		   7.000000
		20000   		   7.000000
		20000   		   7.000000
		20000   		   7.000000
		20000   		   8.000000
		20000   		   7.000000
		20000   		   8.000000
		20000   		   7.000000
		20000   		   8.000000
		20000   		   7.000000
		20000   		   8.000000
		20000   		   8.000000
Tempo medio do algoritmo: 8.050000
