
Tamanho do problema 	 Tempo

		210000   		   2283.000000
		210000   		   1859.000000
		210000   		   1326.000000
		210000   		   1318.000000
		210000   		   1319.000000
		210000   		   1298.000000
		210000   		   1309.000000
		210000   		   1296.000000
		210000   		   1281.000000
		210000   		   1335.000000
		210000   		   1292.000000
		210000   		   1271.000000
		210000   		   1289.000000
		210000   		   1279.000000
		210000   		   1272.000000
		210000   		   1278.000000
		210000   		   1281.000000
		210000   		   1281.000000
		210000   		   1274.000000
		210000   		   1258.000000
		210000   		   1254.000000
		210000   		   1251.000000
		210000   		   1244.000000
		210000   		   1277.000000
		210000   		   1243.000000
		210000   		   1244.000000
		210000   		   1242.000000
		210000   		   1233.000000
		210000   		   1229.000000
		210000   		   1223.000000
		210000   		   1214.000000
		210000   		   1217.000000
		210000   		   1220.000000
		210000   		   1205.000000
		210000   		   1205.000000
		210000   		   1206.000000
		210000   		   1198.000000
		210000   		   1312.000000
		210000   		   1191.000000
		210000   		   1192.000000
		210000   		   1182.000000
		210000   		   1172.000000
		210000   		   1175.000000
		210000   		   1172.000000
		210000   		   1174.000000
		210000   		   1164.000000
		210000   		   1154.000000
		210000   		   1164.000000
		210000   		   1168.000000
		210000   		   1154.000000
		210000   		   1158.000000
		210000   		   1189.000000
		210000   		   1164.000000
		210000   		   1136.000000
		210000   		   1143.000000
		210000   		   1132.000000
		210000   		   1134.000000
		210000   		   1103.000000
		210000   		   1128.000000
		210000   		   1124.000000
		210000   		   1115.000000
		210000   		   1111.000000
		210000   		   1113.000000
		210000   		   1109.000000
		210000   		   1101.000000
		210000   		   1091.000000
		210000   		   1143.000000
		210000   		   1093.000000
		210000   		   1088.000000
		210000   		   1082.000000
		210000   		   1085.000000
		210000   		   1077.000000
		210000   		   1080.000000
		210000   		   1074.000000
		210000   		   1063.000000
		210000   		   1063.000000
		210000   		   1063.000000
		210000   		   1051.000000
		210000   		   1048.000000
		210000   		   1058.000000
		210000   		   1055.000000
		210000   		   1068.000000
		210000   		   1040.000000
		210000   		   1038.000000
		210000   		   1036.000000
		210000   		   1028.000000
		210000   		   1019.000000
		210000   		   1028.000000
		210000   		   1029.000000
		210000   		   1015.000000
		210000   		   1003.000000
		210000   		   1016.000000
		210000   		   1007.000000
		210000   		   980.000000
		210000   		   1002.000000
		210000   		   991.000000
		210000   		   1028.000000
		210000   		   998.000000
		210000   		   984.000000
		210000   		   981.000000
		210000   		   969.000000
		210000   		   968.000000
		210000   		   966.000000
		210000   		   950.000000
		210000   		   951.000000
		210000   		   958.000000
		210000   		   946.000000
		210000   		   941.000000
		210000   		   949.000000
		210000   		   944.000000
		210000   		   930.000000
		210000   		   938.000000
		210000   		   970.000000
		210000   		   921.000000
		210000   		   929.000000
		210000   		   923.000000
		210000   		   915.000000
		210000   		   915.000000
		210000   		   920.000000
		210000   		   907.000000
		210000   		   909.000000
		210000   		   906.000000
		210000   		   904.000000
		210000   		   897.000000
		210000   		   893.000000
		210000   		   889.000000
		210000   		   885.000000
		210000   		   883.000000
		210000   		   888.000000
		210000   		   900.000000
		210000   		   868.000000
		210000   		   869.000000
		210000   		   874.000000
		210000   		   847.000000
		210000   		   862.000000
		210000   		   857.000000
		210000   		   847.000000
		210000   		   850.000000
		210000   		   855.000000
		210000   		   844.000000
		210000   		   840.000000
		210000   		   832.000000
		210000   		   822.000000
		210000   		   828.000000
		210000   		   821.000000
		210000   		   833.000000
		210000   		   822.000000
		210000   		   823.000000
		210000   		   814.000000
		210000   		   802.000000
		210000   		   804.000000
		210000   		   802.000000
		210000   		   798.000000
		210000   		   791.000000
		210000   		   788.000000
		210000   		   786.000000
		210000   		   787.000000
		210000   		   778.000000
		210000   		   777.000000
		210000   		   765.000000
		210000   		   772.000000
		210000   		   763.000000
		210000   		   779.000000
		210000   		   795.000000
		210000   		   758.000000
		210000   		   751.000000
		210000   		   743.000000
		210000   		   743.000000
		210000   		   740.000000
		210000   		   733.000000
		210000   		   731.000000
		210000   		   732.000000
		210000   		   734.000000
		210000   		   725.000000
		210000   		   723.000000
		210000   		   703.000000
		210000   		   721.000000
		210000   		   701.000000
		210000   		   702.000000
		210000   		   709.000000
		210000   		   728.000000
		210000   		   713.000000
		210000   		   695.000000
		210000   		   685.000000
		210000   		   691.000000
		210000   		   675.000000
		210000   		   680.000000
		210000   		   678.000000
		210000   		   674.000000
		210000   		   667.000000
		210000   		   667.000000
		210000   		   667.000000
		210000   		   648.000000
		210000   		   652.000000
		210000   		   659.000000
		210000   		   647.000000
		210000   		   646.000000
		210000   		   640.000000
		210000   		   634.000000
		210000   		   658.000000
		210000   		   630.000000
		210000   		   623.000000
		210000   		   617.000000
		210000   		   618.000000
		210000   		   615.000000
		210000   		   612.000000
		210000   		   610.000000
		210000   		   620.000000
		210000   		   601.000000
		210000   		   598.000000
		210000   		   595.000000
		210000   		   591.000000
