
Tamanho do problema 	 Tempo

		90000   		   53.000000
		90000   		   40.000000
		90000   		   37.000000
		90000   		   38.000000
		90000   		   87.000000
		90000   		   36.000000
		90000   		   36.000000
		90000   		   35.000000
		90000   		   35.000000
		90000   		   36.000000
		90000   		   38.000000
		90000   		   38.000000
		90000   		   37.000000
		90000   		   38.000000
		90000   		   39.000000
		90000   		   36.000000
		90000   		   34.000000
		90000   		   35.000000
		90000   		   35.000000
		90000   		   38.000000
Tempo medio do algoritmo: 40.050000
