
Tamanho do problema 	 Tempo

		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   1.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   1.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   1.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   0.000000
		2200   		   1.000000
		2200   		   1.000000
Tempo medio do algoritmo: 0.320000
