
Tamanho do problema 	 Tempo

		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
		8900   		   2.000000
		8900   		   1.000000
Tempo medio do algoritmo: 1.410000
